mixture_ID,speaker_1_ID,speaker_2_ID
BAC009S0084W0402_BAC009S0208W0228,S0084,S0208
BAC009S0018W0228_BAC009S0223W0128,S0018,S0223
BAC009S0102W0157_BAC009S0014W0197,S0102,S0014
BAC009S0110W0222_BAC009S0198W0359,S0110,S0198
BAC009S0051W0271_BAC009S0095W0154,S0051,S0095
BAC009S0149W0436_BAC009S0136W0467,S0149,S0136
BAC009S0229W0209_BAC009S0019W0375,S0229,S0019
BAC009S0512W0449_BAC009S0021W0321,S0512,S0021
BAC009S0717W0159_BAC009S0032W0257,S0717,S0032
BAC009S0665W0362_BAC009S0147W0168,S0665,S0147
BAC009S0165W0438_BAC009S0025W0486,S0165,S0025
BAC009S0521W0289_BAC009S0118W0219,S0521,S0118
BAC009S0135W0374_BAC009S0600W0243,S0135,S0600
BAC009S0057W0332_BAC009S0073W0438,S0057,S0073
BAC009S0228W0235_BAC009S0191W0130,S0228,S0191
BAC009S0038W0388_BAC009S0029W0493,S0038,S0029
BAC009S0077W0204_BAC009S0118W0482,S0077,S0118
BAC009S0199W0293_BAC009S0076W0476,S0199,S0076
BAC009S0091W0224_BAC009S0024W0305,S0091,S0024
BAC009S0064W0212_BAC009S0360W0307,S0064,S0360
BAC009S0113W0465_BAC009S0142W0269,S0113,S0142
BAC009S0510W0226_BAC009S0517W0469,S0510,S0517
BAC009S0227W0471_BAC009S0038W0126,S0227,S0038
BAC009S0037W0495_BAC009S0661W0411,S0037,S0661
BAC009S0035W0286_BAC009S0164W0291,S0035,S0164
BAC009S0186W0237_BAC009S0205W0371,S0186,S0205
BAC009S0251W0128_BAC009S0149W0123,S0251,S0149
BAC009S0162W0329_BAC009S0511W0468,S0162,S0511
BAC009S0657W0459_BAC009S0019W0306,S0657,S0019
BAC009S0250W0430_BAC009S0362W0415,S0250,S0362
BAC009S0055W0481_BAC009S0248W0186,S0055,S0248
BAC009S0061W0177_BAC009S0225W0131,S0061,S0225
BAC009S0012W0369_BAC009S0063W0207,S0012,S0063
BAC009S0046W0418_BAC009S0155W0440,S0046,S0155
BAC009S0192W0190_BAC009S0140W0472,S0192,S0140
BAC009S0170W0318_BAC009S0035W0349,S0170,S0035
BAC009S0159W0384_BAC009S0228W0174,S0159,S0228
BAC009S0232W0179_BAC009S0123W0277,S0232,S0123
BAC009S0028W0221_BAC009S0082W0136,S0028,S0082
BAC009S0656W0438_BAC009S0075W0162,S0656,S0075
BAC009S0085W0155_BAC009S0032W0205,S0085,S0032
BAC009S0003W0175_BAC009S0421W0297,S0003,S0421
BAC009S0353W0295_BAC009S0174W0374,S0353,S0174
BAC009S0091W0130_BAC009S0074W0216,S0091,S0074
BAC009S0421W0198_BAC009S0055W0402,S0421,S0055
BAC009S0117W0153_BAC009S0067W0340,S0117,S0067
BAC009S0147W0123_BAC009S0183W0423,S0147,S0183
BAC009S0020W0300_BAC009S0345W0337,S0020,S0345
BAC009S0115W0411_BAC009S0056W0249,S0115,S0056
BAC009S0657W0456_BAC009S0061W0245,S0657,S0061
BAC009S0017W0346_BAC009S0718W0228,S0017,S0718
BAC009S0080W0334_BAC009S0022W0432,S0080,S0022
BAC009S0068W0256_BAC009S0721W0301,S0068,S0721
BAC009S0125W0234_BAC009S0049W0186,S0125,S0049
BAC009S0025W0167_BAC009S0056W0132,S0025,S0056
BAC009S0167W0320_BAC009S0191W0393,S0167,S0191
BAC009S0157W0246_BAC009S0019W0417,S0157,S0019
BAC009S0240W0379_BAC009S0226W0324,S0240,S0226
BAC009S0170W0172_BAC009S0068W0270,S0170,S0068
BAC009S0249W0408_BAC009S0181W0382,S0249,S0181
BAC009S0014W0357_BAC009S0086W0479,S0014,S0086
BAC009S0657W0182_BAC009S0193W0144,S0657,S0193
BAC009S0021W0329_BAC009S0214W0371,S0021,S0214
BAC009S0042W0157_BAC009S0145W0468,S0042,S0145
BAC009S0161W0464_BAC009S0236W0240,S0161,S0236
BAC009S0157W0380_BAC009S0182W0201,S0157,S0182
BAC009S0227W0371_BAC009S0168W0433,S0227,S0168
BAC009S0126W0303_BAC009S0128W0425,S0126,S0128
BAC009S0350W0493_BAC009S0087W0494,S0350,S0087
BAC009S0234W0142_BAC009S0126W0313,S0234,S0126
BAC009S0348W0443_BAC009S0238W0420,S0348,S0238
BAC009S0101W0177_BAC009S0661W0145,S0101,S0661
BAC009S0064W0231_BAC009S0113W0328,S0064,S0113
BAC009S0015W0427_BAC009S0235W0260,S0015,S0235
BAC009S0096W0460_BAC009S0169W0269,S0096,S0169
BAC009S0150W0486_BAC009S0086W0269,S0150,S0086
BAC009S0095W0147_BAC009S0048W0259,S0095,S0048
BAC009S0218W0226_BAC009S0656W0452,S0218,S0656
BAC009S0204W0393_BAC009S0347W0217,S0204,S0347
BAC009S0038W0459_BAC009S0014W0462,S0038,S0014
BAC009S0345W0387_BAC009S0174W0142,S0345,S0174
BAC009S0127W0337_BAC009S0188W0272,S0127,S0188
BAC009S0077W0222_BAC009S0358W0457,S0077,S0358
BAC009S0338W0259_BAC009S0347W0245,S0338,S0347
BAC009S0048W0323_BAC009S0252W0343,S0048,S0252
BAC009S0343W0356_BAC009S0709W0150,S0343,S0709
BAC009S0120W0211_BAC009S0217W0243,S0120,S0217
BAC009S0058W0213_BAC009S0122W0193,S0058,S0122
BAC009S0144W0437_BAC009S0058W0178,S0144,S0058
BAC009S0160W0293_BAC009S0124W0488,S0160,S0124
BAC009S0133W0352_BAC009S0597W0259,S0133,S0597
BAC009S0115W0391_BAC009S0111W0485,S0115,S0111
BAC009S0152W0239_BAC009S0656W0466,S0152,S0656
BAC009S0013W0216_BAC009S0033W0147,S0013,S0033
BAC009S0084W0389_BAC009S0346W0476,S0084,S0346
BAC009S0124W0448_BAC009S0126W0452,S0124,S0126
BAC009S0707W0154_BAC009S0160W0322,S0707,S0160
BAC009S0054W0445_BAC009S0348W0485,S0054,S0348
BAC009S0094W0136_BAC009S0154W0183,S0094,S0154
BAC009S0339W0372_BAC009S0176W0467,S0339,S0176
BAC009S0133W0345_BAC009S0712W0308,S0133,S0712
BAC009S0347W0378_BAC009S0517W0175,S0347,S0517
BAC009S0716W0281_BAC009S0154W0161,S0716,S0154
BAC009S0023W0356_BAC009S0085W0493,S0023,S0085
BAC009S0086W0380_BAC009S0005W0377,S0086,S0005
BAC009S0147W0131_BAC009S0064W0464,S0147,S0064
BAC009S0078W0229_BAC009S0012W0206,S0078,S0012
BAC009S0703W0177_BAC009S0161W0376,S0703,S0161
BAC009S0197W0476_BAC009S0063W0389,S0197,S0063
BAC009S0124W0126_BAC009S0132W0471,S0124,S0132
BAC009S0084W0183_BAC009S0244W0315,S0084,S0244
BAC009S0356W0290_BAC009S0523W0413,S0356,S0523
BAC009S0232W0405_BAC009S0126W0147,S0232,S0126
BAC009S0152W0172_BAC009S0202W0342,S0152,S0202
BAC009S0164W0478_BAC009S0150W0224,S0164,S0150
BAC009S0348W0466_BAC009S0039W0461,S0348,S0039
BAC009S0140W0271_BAC009S0015W0227,S0140,S0015
BAC009S0108W0163_BAC009S0360W0423,S0108,S0360
BAC009S0227W0462_BAC009S0361W0152,S0227,S0361
BAC009S0596W0138_BAC009S0159W0213,S0596,S0159
BAC009S0114W0482_BAC009S0359W0474,S0114,S0359
BAC009S0664W0363_BAC009S0011W0145,S0664,S0011
BAC009S0148W0176_BAC009S0246W0263,S0148,S0246
BAC009S0024W0381_BAC009S0052W0168,S0024,S0052
BAC009S0109W0265_BAC009S0199W0260,S0109,S0199
BAC009S0064W0357_BAC009S0042W0431,S0064,S0042
BAC009S0515W0343_BAC009S0064W0221,S0515,S0064
BAC009S0355W0201_BAC009S0203W0308,S0355,S0203
BAC009S0030W0121_BAC009S0013W0304,S0030,S0013
BAC009S0027W0244_BAC009S0662W0332,S0027,S0662
BAC009S0018W0171_BAC009S0034W0270,S0018,S0034
BAC009S0190W0246_BAC009S0135W0167,S0190,S0135
BAC009S0052W0376_BAC009S0334W0415,S0052,S0334
BAC009S0513W0390_BAC009S0045W0465,S0513,S0045
BAC009S0107W0204_BAC009S0129W0373,S0107,S0129
BAC009S0080W0187_BAC009S0247W0455,S0080,S0247
BAC009S0214W0198_BAC009S0228W0450,S0214,S0228
BAC009S0236W0233_BAC009S0709W0278,S0236,S0709
BAC009S0661W0493_BAC009S0251W0404,S0661,S0251
BAC009S0002W0423_BAC009S0124W0288,S0002,S0124
BAC009S0095W0477_BAC009S0104W0437,S0095,S0104
BAC009S0188W0183_BAC009S0096W0349,S0188,S0096
BAC009S0661W0437_BAC009S0513W0347,S0661,S0513
BAC009S0007W0367_BAC009S0192W0156,S0007,S0192
BAC009S0055W0144_BAC009S0222W0423,S0055,S0222
BAC009S0663W0270_BAC009S0007W0439,S0663,S0007
BAC009S0194W0136_BAC009S0130W0488,S0194,S0130
BAC009S0023W0224_BAC009S0244W0357,S0023,S0244
BAC009S0236W0354_BAC009S0069W0239,S0236,S0069
BAC009S0117W0240_BAC009S0055W0439,S0117,S0055
BAC009S0664W0146_BAC009S0708W0432,S0664,S0708
BAC009S0664W0178_BAC009S0242W0220,S0664,S0242
BAC009S0231W0122_BAC009S0337W0249,S0231,S0337
BAC009S0007W0465_BAC009S0656W0184,S0007,S0656
BAC009S0052W0147_BAC009S0248W0359,S0052,S0248
BAC009S0051W0247_BAC009S0229W0296,S0051,S0229
BAC009S0357W0192_BAC009S0211W0334,S0357,S0211
BAC009S0195W0418_BAC009S0033W0402,S0195,S0033
BAC009S0175W0316_BAC009S0072W0346,S0175,S0072
BAC009S0074W0427_BAC009S0344W0443,S0074,S0344
BAC009S0177W0216_BAC009S0010W0356,S0177,S0010
BAC009S0597W0226_BAC009S0339W0248,S0597,S0339
BAC009S0094W0440_BAC009S0034W0373,S0094,S0034
BAC009S0710W0229_BAC009S0114W0367,S0710,S0114
BAC009S0242W0157_BAC009S0188W0409,S0242,S0188
BAC009S0098W0319_BAC009S0047W0163,S0098,S0047
BAC009S0064W0462_BAC009S0168W0294,S0064,S0168
BAC009S0072W0288_BAC009S0212W0199,S0072,S0212
BAC009S0522W0232_BAC009S0115W0241,S0522,S0115
BAC009S0181W0273_BAC009S0020W0297,S0181,S0020
BAC009S0600W0470_BAC009S0230W0298,S0600,S0230
BAC009S0338W0130_BAC009S0132W0374,S0338,S0132
BAC009S0181W0298_BAC009S0083W0285,S0181,S0083
BAC009S0702W0325_BAC009S0251W0472,S0702,S0251
BAC009S0351W0468_BAC009S0341W0237,S0351,S0341
BAC009S0013W0482_BAC009S0239W0486,S0013,S0239
BAC009S0049W0403_BAC009S0656W0374,S0049,S0656
BAC009S0186W0306_BAC009S0660W0343,S0186,S0660
BAC009S0217W0219_BAC009S0178W0404,S0217,S0178
BAC009S0118W0129_BAC009S0337W0279,S0118,S0337
BAC009S0112W0262_BAC009S0338W0148,S0112,S0338
BAC009S0219W0326_BAC009S0105W0309,S0219,S0105
BAC009S0113W0198_BAC009S0723W0477,S0113,S0723
BAC009S0106W0224_BAC009S0178W0263,S0106,S0178
BAC009S0098W0170_BAC009S0704W0193,S0098,S0704
BAC009S0101W0216_BAC009S0156W0162,S0101,S0156
BAC009S0166W0214_BAC009S0125W0472,S0166,S0125
BAC009S0663W0361_BAC009S0334W0159,S0663,S0334
BAC009S0710W0471_BAC009S0660W0488,S0710,S0660
BAC009S0422W0154_BAC009S0200W0463,S0422,S0200
BAC009S0723W0325_BAC009S0516W0156,S0723,S0516
BAC009S0119W0257_BAC009S0044W0218,S0119,S0044
BAC009S0186W0446_BAC009S0068W0427,S0186,S0068
BAC009S0719W0385_BAC009S0423W0167,S0719,S0423
BAC009S0523W0161_BAC009S0045W0147,S0523,S0045
BAC009S0229W0237_BAC009S0521W0356,S0229,S0521
BAC009S0150W0262_BAC009S0193W0234,S0150,S0193
BAC009S0084W0304_BAC009S0124W0454,S0084,S0124
BAC009S0349W0183_BAC009S0008W0375,S0349,S0008
BAC009S0072W0399_BAC009S0064W0431,S0072,S0064
BAC009S0024W0138_BAC009S0249W0322,S0024,S0249
BAC009S0233W0251_BAC009S0237W0237,S0233,S0237
BAC009S0099W0351_BAC009S0079W0169,S0099,S0079
BAC009S0138W0281_BAC009S0155W0491,S0138,S0155
BAC009S0120W0284_BAC009S0080W0320,S0120,S0080
BAC009S0153W0486_BAC009S0723W0460,S0153,S0723
BAC009S0063W0177_BAC009S0242W0465,S0063,S0242
BAC009S0203W0480_BAC009S0339W0190,S0203,S0339
BAC009S0242W0196_BAC009S0178W0348,S0242,S0178
BAC009S0040W0397_BAC009S0129W0383,S0040,S0129
BAC009S0026W0308_BAC009S0179W0392,S0026,S0179
BAC009S0085W0398_BAC009S0157W0133,S0085,S0157
BAC009S0245W0235_BAC009S0123W0323,S0245,S0123
BAC009S0660W0276_BAC009S0246W0329,S0660,S0246
BAC009S0239W0410_BAC009S0344W0229,S0239,S0344
BAC009S0220W0453_BAC009S0723W0430,S0220,S0723
BAC009S0019W0182_BAC009S0228W0361,S0019,S0228
BAC009S0131W0474_BAC009S0358W0145,S0131,S0358
BAC009S0219W0457_BAC009S0012W0193,S0219,S0012
BAC009S0227W0316_BAC009S0522W0260,S0227,S0522
BAC009S0422W0229_BAC009S0223W0314,S0422,S0223
BAC009S0334W0197_BAC009S0096W0441,S0334,S0096
BAC009S0087W0281_BAC009S0126W0472,S0087,S0126
BAC009S0241W0205_BAC009S0185W0388,S0241,S0185
BAC009S0094W0206_BAC009S0351W0333,S0094,S0351
BAC009S0138W0193_BAC009S0352W0434,S0138,S0352
BAC009S0111W0169_BAC009S0336W0464,S0111,S0336
BAC009S0354W0338_BAC009S0197W0396,S0354,S0197
BAC009S0252W0443_BAC009S0178W0359,S0252,S0178
BAC009S0721W0417_BAC009S0221W0169,S0721,S0221
BAC009S0003W0281_BAC009S0187W0393,S0003,S0187
BAC009S0205W0487_BAC009S0182W0169,S0205,S0182
BAC009S0338W0281_BAC009S0363W0283,S0338,S0363
BAC009S0029W0389_BAC009S0100W0362,S0029,S0100
BAC009S0214W0455_BAC009S0028W0162,S0214,S0028
BAC009S0114W0342_BAC009S0174W0258,S0114,S0174
BAC009S0720W0386_BAC009S0349W0328,S0720,S0349
BAC009S0038W0467_BAC009S0355W0319,S0038,S0355
BAC009S0095W0372_BAC009S0104W0369,S0095,S0104
BAC009S0599W0156_BAC009S0234W0215,S0599,S0234
BAC009S0334W0437_BAC009S0052W0199,S0334,S0052
BAC009S0100W0170_BAC009S0165W0272,S0100,S0165
BAC009S0180W0192_BAC009S0721W0442,S0180,S0721
BAC009S0522W0397_BAC009S0143W0479,S0522,S0143
BAC009S0239W0437_BAC009S0192W0314,S0239,S0192
BAC009S0251W0127_BAC009S0020W0404,S0251,S0020
BAC009S0036W0172_BAC009S0192W0403,S0036,S0192
BAC009S0004W0143_BAC009S0710W0413,S0004,S0710
BAC009S0213W0151_BAC009S0040W0446,S0213,S0040
BAC009S0423W0404_BAC009S0597W0442,S0423,S0597
BAC009S0342W0387_BAC009S0047W0309,S0342,S0047
BAC009S0060W0311_BAC009S0422W0228,S0060,S0422
BAC009S0596W0273_BAC009S0513W0182,S0596,S0513
BAC009S0011W0413_BAC009S0596W0490,S0011,S0596
BAC009S0720W0476_BAC009S0169W0413,S0720,S0169
BAC009S0206W0277_BAC009S0041W0470,S0206,S0041
BAC009S0131W0343_BAC009S0176W0141,S0131,S0176
BAC009S0046W0377_BAC009S0187W0488,S0046,S0187
BAC009S0164W0286_BAC009S0338W0186,S0164,S0338
BAC009S0016W0193_BAC009S0251W0309,S0016,S0251
BAC009S0188W0454_BAC009S0185W0317,S0188,S0185
BAC009S0346W0281_BAC009S0013W0267,S0346,S0013
BAC009S0120W0317_BAC009S0073W0461,S0120,S0073
BAC009S0011W0464_BAC009S0348W0126,S0011,S0348
BAC009S0166W0450_BAC009S0073W0428,S0166,S0073
BAC009S0187W0133_BAC009S0100W0397,S0187,S0100
BAC009S0664W0493_BAC009S0130W0208,S0664,S0130
BAC009S0701W0399_BAC009S0101W0424,S0701,S0101
BAC009S0349W0145_BAC009S0143W0270,S0349,S0143
BAC009S0121W0492_BAC009S0189W0382,S0121,S0189
BAC009S0053W0345_BAC009S0132W0221,S0053,S0132
BAC009S0073W0392_BAC009S0150W0231,S0073,S0150
BAC009S0106W0358_BAC009S0184W0347,S0106,S0184
BAC009S0237W0369_BAC009S0160W0214,S0237,S0160
BAC009S0015W0174_BAC009S0351W0362,S0015,S0351
BAC009S0516W0312_BAC009S0712W0140,S0516,S0712
BAC009S0076W0177_BAC009S0360W0240,S0076,S0360
BAC009S0042W0348_BAC009S0040W0232,S0042,S0040
BAC009S0163W0308_BAC009S0217W0262,S0163,S0217
BAC009S0514W0454_BAC009S0010W0168,S0514,S0010
BAC009S0510W0243_BAC009S0041W0253,S0510,S0041
BAC009S0043W0309_BAC009S0598W0233,S0043,S0598
BAC009S0662W0225_BAC009S0198W0238,S0662,S0198
BAC009S0355W0397_BAC009S0217W0493,S0355,S0217
BAC009S0509W0480_BAC009S0707W0179,S0509,S0707
BAC009S0360W0158_BAC009S0336W0417,S0360,S0336
BAC009S0660W0130_BAC009S0712W0220,S0660,S0712
BAC009S0055W0454_BAC009S0136W0153,S0055,S0136
BAC009S0135W0125_BAC009S0230W0398,S0135,S0230
BAC009S0151W0199_BAC009S0008W0462,S0151,S0008
BAC009S0032W0199_BAC009S0003W0362,S0032,S0003
BAC009S0043W0161_BAC009S0140W0192,S0043,S0140
BAC009S0243W0474_BAC009S0352W0307,S0243,S0352
BAC009S0655W0434_BAC009S0089W0258,S0655,S0089
BAC009S0170W0140_BAC009S0721W0473,S0170,S0721
BAC009S0171W0264_BAC009S0083W0465,S0171,S0083
BAC009S0156W0452_BAC009S0169W0401,S0156,S0169
BAC009S0184W0378_BAC009S0229W0140,S0184,S0229
BAC009S0229W0450_BAC009S0708W0173,S0229,S0708
BAC009S0044W0217_BAC009S0666W0311,S0044,S0666
BAC009S0080W0363_BAC009S0203W0356,S0080,S0203
BAC009S0097W0357_BAC009S0181W0269,S0097,S0181
BAC009S0666W0167_BAC009S0160W0465,S0666,S0160
BAC009S0096W0170_BAC009S0030W0463,S0096,S0030
BAC009S0599W0466_BAC009S0600W0150,S0599,S0600
BAC009S0357W0495_BAC009S0085W0171,S0357,S0085
BAC009S0041W0271_BAC009S0344W0302,S0041,S0344
BAC009S0183W0302_BAC009S0145W0250,S0183,S0145
BAC009S0711W0164_BAC009S0339W0199,S0711,S0339
BAC009S0042W0173_BAC009S0233W0245,S0042,S0233
BAC009S0158W0485_BAC009S0357W0240,S0158,S0357
BAC009S0136W0160_BAC009S0137W0174,S0136,S0137
BAC009S0057W0427_BAC009S0086W0295,S0057,S0086
BAC009S0144W0348_BAC009S0074W0389,S0144,S0074
BAC009S0062W0192_BAC009S0421W0329,S0062,S0421
BAC009S0131W0258_BAC009S0720W0256,S0131,S0720
BAC009S0153W0368_BAC009S0043W0481,S0153,S0043
BAC009S0523W0451_BAC009S0244W0438,S0523,S0244
BAC009S0063W0458_BAC009S0336W0397,S0063,S0336
BAC009S0510W0332_BAC009S0597W0373,S0510,S0597
BAC009S0059W0483_BAC009S0223W0309,S0059,S0223
BAC009S0116W0125_BAC009S0078W0297,S0116,S0078
BAC009S0204W0234_BAC009S0659W0172,S0204,S0659
BAC009S0199W0434_BAC009S0183W0378,S0199,S0183
BAC009S0058W0141_BAC009S0237W0300,S0058,S0237
BAC009S0163W0207_BAC009S0013W0317,S0163,S0013
BAC009S0073W0181_BAC009S0024W0242,S0073,S0024
BAC009S0045W0185_BAC009S0200W0254,S0045,S0200
BAC009S0086W0237_BAC009S0129W0493,S0086,S0129
BAC009S0714W0354_BAC009S0720W0145,S0714,S0720
BAC009S0109W0362_BAC009S0165W0452,S0109,S0165
BAC009S0252W0477_BAC009S0032W0246,S0252,S0032
BAC009S0663W0127_BAC009S0226W0210,S0663,S0226
BAC009S0105W0344_BAC009S0228W0241,S0105,S0228
BAC009S0069W0399_BAC009S0082W0246,S0069,S0082
BAC009S0106W0476_BAC009S0091W0250,S0106,S0091
BAC009S0206W0491_BAC009S0355W0340,S0206,S0355
BAC009S0211W0453_BAC009S0706W0140,S0211,S0706
BAC009S0351W0127_BAC009S0062W0145,S0351,S0062
BAC009S0131W0329_BAC009S0024W0125,S0131,S0024
BAC009S0230W0168_BAC009S0094W0306,S0230,S0094
BAC009S0035W0372_BAC009S0123W0293,S0035,S0123
BAC009S0134W0154_BAC009S0422W0253,S0134,S0422
BAC009S0070W0256_BAC009S0723W0260,S0070,S0723
BAC009S0194W0218_BAC009S0017W0352,S0194,S0017
BAC009S0350W0337_BAC009S0251W0386,S0350,S0251
BAC009S0124W0481_BAC009S0117W0486,S0124,S0117
BAC009S0016W0291_BAC009S0065W0253,S0016,S0065
BAC009S0655W0353_BAC009S0040W0221,S0655,S0040
BAC009S0138W0310_BAC009S0087W0345,S0138,S0087
BAC009S0239W0175_BAC009S0601W0434,S0239,S0601
BAC009S0345W0268_BAC009S0343W0435,S0345,S0343
BAC009S0596W0275_BAC009S0664W0481,S0596,S0664
BAC009S0146W0211_BAC009S0657W0246,S0146,S0657
BAC009S0104W0247_BAC009S0049W0322,S0104,S0049
BAC009S0188W0421_BAC009S0127W0495,S0188,S0127
BAC009S0659W0263_BAC009S0218W0363,S0659,S0218
BAC009S0664W0318_BAC009S0702W0335,S0664,S0702
BAC009S0345W0144_BAC009S0342W0286,S0345,S0342
BAC009S0029W0276_BAC009S0034W0238,S0029,S0034
BAC009S0167W0216_BAC009S0233W0162,S0167,S0233
BAC009S0086W0122_BAC009S0041W0132,S0086,S0041
BAC009S0208W0168_BAC009S0655W0286,S0208,S0655
BAC009S0163W0351_BAC009S0707W0308,S0163,S0707
BAC009S0521W0330_BAC009S0720W0443,S0521,S0720
BAC009S0356W0204_BAC009S0163W0272,S0356,S0163
BAC009S0081W0312_BAC009S0200W0306,S0081,S0200
BAC009S0658W0239_BAC009S0168W0159,S0658,S0168
BAC009S0252W0389_BAC009S0247W0360,S0252,S0247
BAC009S0148W0423_BAC009S0222W0257,S0148,S0222
BAC009S0038W0146_BAC009S0718W0249,S0038,S0718
BAC009S0030W0455_BAC009S0201W0188,S0030,S0201
BAC009S0704W0329_BAC009S0019W0467,S0704,S0019
BAC009S0251W0389_BAC009S0201W0256,S0251,S0201
BAC009S0200W0468_BAC009S0710W0254,S0200,S0710
BAC009S0230W0400_BAC009S0227W0210,S0230,S0227
BAC009S0361W0297_BAC009S0098W0370,S0361,S0098
BAC009S0207W0308_BAC009S0341W0286,S0207,S0341
BAC009S0354W0224_BAC009S0115W0243,S0354,S0115
BAC009S0151W0392_BAC009S0193W0351,S0151,S0193
BAC009S0228W0481_BAC009S0028W0257,S0228,S0028
BAC009S0084W0454_BAC009S0156W0425,S0084,S0156
BAC009S0216W0471_BAC009S0213W0130,S0216,S0213
BAC009S0338W0250_BAC009S0088W0160,S0338,S0088
BAC009S0162W0135_BAC009S0231W0395,S0162,S0231
BAC009S0230W0453_BAC009S0217W0138,S0230,S0217
BAC009S0361W0405_BAC009S0116W0286,S0361,S0116
BAC009S0597W0454_BAC009S0073W0162,S0597,S0073
BAC009S0178W0135_BAC009S0514W0363,S0178,S0514
BAC009S0152W0490_BAC009S0205W0220,S0152,S0205
BAC009S0147W0469_BAC009S0102W0475,S0147,S0102
BAC009S0053W0316_BAC009S0190W0177,S0053,S0190
BAC009S0132W0472_BAC009S0665W0424,S0132,S0665
BAC009S0091W0358_BAC009S0423W0391,S0091,S0423
BAC009S0339W0377_BAC009S0148W0384,S0339,S0148
BAC009S0113W0451_BAC009S0517W0182,S0113,S0517
BAC009S0008W0123_BAC009S0009W0361,S0008,S0009
BAC009S0114W0388_BAC009S0703W0470,S0114,S0703
BAC009S0083W0369_BAC009S0517W0220,S0083,S0517
BAC009S0139W0456_BAC009S0065W0404,S0139,S0065
BAC009S0173W0453_BAC009S0141W0164,S0173,S0141
BAC009S0213W0187_BAC009S0522W0197,S0213,S0522
BAC009S0190W0162_BAC009S0597W0122,S0190,S0597
BAC009S0143W0431_BAC009S0094W0279,S0143,S0094
BAC009S0098W0210_BAC009S0204W0202,S0098,S0204
BAC009S0047W0126_BAC009S0172W0180,S0047,S0172
BAC009S0135W0163_BAC009S0355W0200,S0135,S0355
BAC009S0015W0135_BAC009S0175W0440,S0015,S0175
BAC009S0228W0486_BAC009S0242W0348,S0228,S0242
BAC009S0172W0174_BAC009S0188W0275,S0172,S0188
BAC009S0048W0130_BAC009S0045W0322,S0048,S0045
BAC009S0120W0190_BAC009S0207W0271,S0120,S0207
BAC009S0142W0381_BAC009S0710W0268,S0142,S0710
BAC009S0075W0425_BAC009S0026W0433,S0075,S0026
BAC009S0509W0303_BAC009S0089W0426,S0509,S0089
BAC009S0509W0166_BAC009S0016W0191,S0509,S0016
BAC009S0147W0488_BAC009S0022W0122,S0147,S0022
BAC009S0152W0298_BAC009S0103W0121,S0152,S0103
BAC009S0032W0211_BAC009S0135W0353,S0032,S0135
BAC009S0006W0229_BAC009S0007W0203,S0006,S0007
BAC009S0175W0219_BAC009S0205W0126,S0175,S0205
BAC009S0596W0166_BAC009S0423W0296,S0596,S0423
BAC009S0024W0441_BAC009S0141W0185,S0024,S0141
BAC009S0516W0279_BAC009S0025W0381,S0516,S0025
BAC009S0509W0443_BAC009S0011W0188,S0509,S0011
BAC009S0124W0491_BAC009S0117W0455,S0124,S0117
BAC009S0661W0168_BAC009S0702W0262,S0661,S0702
BAC009S0715W0324_BAC009S0144W0194,S0715,S0144
BAC009S0121W0296_BAC009S0339W0227,S0121,S0339
BAC009S0342W0154_BAC009S0128W0266,S0342,S0128
BAC009S0178W0224_BAC009S0184W0346,S0178,S0184
BAC009S0063W0338_BAC009S0708W0200,S0063,S0708
BAC009S0040W0379_BAC009S0016W0480,S0040,S0016
BAC009S0660W0183_BAC009S0094W0145,S0660,S0094
BAC009S0060W0240_BAC009S0222W0444,S0060,S0222
BAC009S0084W0310_BAC009S0047W0151,S0084,S0047
BAC009S0156W0341_BAC009S0211W0238,S0156,S0211
BAC009S0362W0155_BAC009S0023W0324,S0362,S0023
BAC009S0021W0159_BAC009S0235W0486,S0021,S0235
BAC009S0065W0278_BAC009S0102W0333,S0065,S0102
BAC009S0152W0478_BAC009S0016W0453,S0152,S0016
BAC009S0720W0276_BAC009S0509W0336,S0720,S0509
BAC009S0352W0466_BAC009S0161W0224,S0352,S0161
BAC009S0117W0353_BAC009S0082W0316,S0117,S0082
BAC009S0144W0254_BAC009S0019W0270,S0144,S0019
BAC009S0049W0333_BAC009S0181W0410,S0049,S0181
BAC009S0422W0311_BAC009S0343W0308,S0422,S0343
BAC009S0345W0183_BAC009S0351W0201,S0345,S0351
BAC009S0204W0177_BAC009S0665W0181,S0204,S0665
BAC009S0070W0352_BAC009S0117W0438,S0070,S0117
BAC009S0155W0415_BAC009S0598W0385,S0155,S0598
BAC009S0172W0455_BAC009S0100W0325,S0172,S0100
BAC009S0359W0296_BAC009S0196W0230,S0359,S0196
BAC009S0665W0306_BAC009S0117W0423,S0665,S0117
BAC009S0019W0321_BAC009S0662W0202,S0019,S0662
BAC009S0018W0426_BAC009S0080W0188,S0018,S0080
BAC009S0211W0138_BAC009S0717W0210,S0211,S0717
BAC009S0115W0292_BAC009S0176W0328,S0115,S0176
BAC009S0661W0278_BAC009S0345W0325,S0661,S0345
BAC009S0233W0183_BAC009S0219W0354,S0233,S0219
BAC009S0358W0154_BAC009S0149W0165,S0358,S0149
BAC009S0036W0386_BAC009S0159W0416,S0036,S0159
BAC009S0077W0320_BAC009S0099W0244,S0077,S0099
BAC009S0516W0256_BAC009S0722W0324,S0516,S0722
BAC009S0233W0241_BAC009S0511W0437,S0233,S0511
